Policies:,ngps - processing methane capture,ngps - T&D methane capture,,Unit: g CO2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower Bound,Upper Bound,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
-40,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-30,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-20,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-10,0,1.04315E+11,1.03647E+11,1.02979E+11,1.02311E+11,70000651008,84438390425,91776057712,91850401099,91411903294,91270064687,91188039945,91742344432,92459471098,93317512415,94561686488,95882866341,95619908919,95698301025,96006055683,96640040595,97383183386,97068463895,96855946198,96733804482,96691913833,96721561163,95771862093,94929715603,94194326934,93531270807,92944775649,92765894839,92627664779,92526258912,92458292408,92420761508,9.24E+10,9.22E+10,9.19E+10,9.17E+10,9.14E+10,9.12E+10,9.10E+10,9.07E+10,9.05E+10,9.02E+10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,10,67380109090,67211179764,67042250438,66873321113,45938569802,55638788209,56864179983,53516332961,50081537055,47010592309,44143711658,44556333490,45039610797,45584404610,46312082018,47072858179,47100326702,47286671108,47578702673,48026157253,48522683130,48953106572,49404306739,49874035264,50360335220,50861497139,50909247544,50981565186,51081726953,51194292309,51324232963,51702362279,52079786221,52456483884,52832430618,53207599943,5.35E+10,5.39E+10,5.42E+10,5.45E+10,5.48E+10,5.51E+10,5.54E+10,5.57E+10,5.60E+10,5.63E+10
10,20,0,0,0,0,0,0,3837246703,7448308902,10792566420,13957830855,16948060147,17106477939,17292022420,17501184873,17780561673,18072646045,18083191760,18154734584,18266853808,18438644478,18629275061,18794527315,18967756353,19148098964,19334803826,19527214626,19545547517,19573312483,19611767615,19654984841,19704872948,19850047741,19994951726,20139576875,20283913725,20427952108,2.06E+10,2.07E+10,2.08E+10,2.09E+10,2.10E+10,2.12E+10,2.13E+10,2.14E+10,2.15E+10,2.16E+10
20,30,11415852555,11312483999,11209115443,11105746887,7577215104,9114052478,9779799263,9669004831,9511634676,9392174729,9284930307,7195347504,5243800004,3406247235,1668122213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,40,0,0,0,0,0,0,0,0,0,0,0,2036057474,3956882114,5783166251,7552419557,9262696197,9146568168,9068461256,9016519609,8998838099,8994320236,6999369263,5114779894,3327260848,1625539458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965883501,3830844763,5607082834,7304935243,8933212973,8845498589,8767717778,8699797133,8638557133,8584388315,8567866954,8555100095,8545734318,8539457001,8535990716,8.42E+09,8.39E+09,8.35E+09,8.31E+09,8.27E+09,8.23E+09,8.19E+09,8.16E+09,8.12E+09,8.08E+09
50,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,200,2100175755,2110587504,2120999253,2131411003,1475049414,1799757831,1651814575,1366996824,1092409088,838340868.1,599430020.7,614568073.1,630125914.8,646076351.2,664243094.1,682583094,691290147.1,701838935.8,713553202.8,727269810.1,741458170.4,755525479.5,769525749.4,783471102.9,797371023.6,811232960.1,818653128.2,826075842.1,833598331.5,841006719.3,848413747.1,861177573,873613539.2,885749872.4,897611355.1,909219840.7,9.23E+08,9.34E+08,9.45E+08,9.57E+08,9.68E+08,9.79E+08,9.91E+08,1.00E+09,1.01E+09,1.02E+09
200,250,0,0,0,0,0,0,325030281.6,630901822.9,914173931,1182284603,1435569091,1450948371,1468514425,1487989978,1513358050,1539745713,1542352716,1550061512,1561151843,1577274346,1594952651,1610640983,1626933181,1643764900,1661079912,1678828932,1681774272,1685450473,1689974942,1694844684,1700230681,1325866783,970262159.2,631718884.9,308739830.1,0,0,0,0,0,0,0,0,0,0,0
250,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389226454.7,759556852.8,1112698674,1450157268,1773264746,2.13E+09,2.48E+09,2.83E+09,3.17E+09,3.52E+09,3.86E+09,4.21E+09,4.56E+09,4.90E+09,5.25E+09
300,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,400,0,20471716.47,40943432.93,61415149.4,56394570.17,85595068.75,72104350.9,52484455.68,33799885.55,16392292.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,450,102163447.1,81730757.65,61298068.23,40865378.82,14071765.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,500,0,0,0,0,0,0,21529987.2,41790900.54,60554828.72,78314464.22,95092014.21,73691461.81,53704603.91,34885227.97,17084145.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,550,0,0,0,0,0,0,0,0,0,0,0,22505835.89,43737930.11,63925008.13,83481688.16,102386461.7,102634806.3,103218228.1,104023194.6,105160510,106399115.2,107512956,108663627.1,109847253.3,111060437.6,112300193.6,112556766.9,112858747.1,113214389.9,113590338.8,113998330.1,88897701.3,65054858.24,42355957.21,20700617.54,0,0,0,0,0,0,0,0,0,0,0
550,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26150248.78,51030962.63,74756858.88,97429074.68,119137108.3,143412400,166649583.1,189886766.2,213123949.3,236361132.4,259598315.5,282835498.6,306072681.7,329309864.8,352547047.9
600,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,700,0,147267118,294534236,441801354,405684879.2,615744122.5,518696122.6,377556739.8,243145793,117921020.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,750,0,0,0,0,0,0,166646196.4,323469519.7,468705893.1,606168850.1,736030278.5,570385932,415683850,270018300.4,132234536.7,0,0,0,0,0,0,0,0,0,0,0,232769163.3,451929294.2,659052232.4,855270509.3,1041753246,1057425743,1072695667,1087597675,1102162199,1116416072,1.13E+09,1.15E+09,1.16E+09,1.18E+09,1.19E+09,1.21E+09,1.22E+09,1.24E+09,1.25E+09,1.27E+09
750,800,41938047816,33550438253,25162828690,16775219126,5776453050,0,0,0,0,0,0,184232106,358037400.4,523288223.2,683378626.6,838132542.6,848823783.4,861776461.3,876160211,893002601.7,910424250.4,927697281.5,944887995.5,962011277.8,979078773.4,996099628.4,772441554.3,562395639.4,364509430.4,177387779.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,850,664837308.1,531869846.5,398902384.9,265934923.2,91573206.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,900,0,7825302418,15650604835,23475907253,21556793590,32718668194,27561848677,20062154464,12919987755,6265944889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,950,0,0,0,0,0,0,7722861345,14990502660,21721171577,28091598147,34109748137,26433315384,19263978456,12513420287,6128126617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,1000,0,0,0,0,0,0,0,0,0,0,0,7479798288,14536269450,21245430235,27745078704,34028066511,26348460186,19211874407,12491817672,6117060825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7252990663,14102637721,20631878212,26941679165,33042142958,25713356176,18790001247,12223250420,5971691660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7222002333,14073249913,20598557989,26835903211,32817654191,25448980291,18528774717,12009184720,5844245547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7046440540,13680905385,19950977624,25890941500,31536188917,24592419032,17996599578,11717237151,5726562705,0,0,0,0,0,0,0,0,0,0,0
1150,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6883076354,13431995049,19676951144,25644565210,31358394316,3.77E+10,4.39E+10,5.00E+10,5.61E+10,6.22E+10,6.83E+10,7.44E+10,8.06E+10,8.67E+10,9.28E+10
1250,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,1600,73556633947,72573885881,71591137815,70608389749,47950401987,57401080247,61906121999,61502043633,60782926199,60288011648,59855794620,59514248918,59319501982,59250004872,59453723456,59728421036,58982852481,58482273460,58150271401,58039089619,58012696661,57828317895,57704662967,57634706320,57612432709,57632665524,57069677016,56570605369,56134996606,55742352137,55395206087,55291306899,55211503851,55153528216,55115373129,55095257634,5.45E+10,5.43E+10,5.40E+10,5.38E+10,5.36E+10,5.34E+10,5.31E+10,5.29E+10,5.27E+10,5.25E+10
